Name,Age,Gender,AreaOfLiving,ExtraCurricular,TenthMarks,TwelfthMarks,StudyHours,Attendance,PreviousCGPA,Performance
Sagar,20.0,Male,Rural,No,77.0,90.0,4.9,86,6.8,Average
Vaibhav,16.0,Male,Urban,Yes,95.0,85.0,3.1,85,9.4,Average
Pooja,20.0,Female,Rural,No,69.0,67.0,3.8,66,8.4,Average
Rohit,19.0,Male,Urban,No,62.0,78.0,3.1,99,5.6,Poor
Tejas,17.0,Male,Urban,No,84.0,94.0,4.3,88,6.2,Average
Vaibhav,17.0,Male,Rural,Yes,67.0,68.0,3.6,66,8.4,Average
Akash,19.0,Male,Rural,Yes,73.0,62.0,4.1,58,5.8,Poor
Siddhi,18.0,Female,Rural,No,69.0,91.0,3.6,58,8.4,Average
Sanket,17.0,Male,Urban,No,65.0,62.0,2.2,97,4.6,Poor
Saurabh,19.0,Male,Rural,Yes,68.0,94.0,4.1,71,7.9,Average
Sagar,17.0,Male,Urban,Yes,65.0,63.0,3.2,90,6.7,Average
Snehal,16.0,Female,Rural,No,83.0,64.0,1.9,86,7.2,Poor
Akash,17.0,Male,Urban,No,94.0,98.0,3.6,77,5.6,Poor
Kiran,16.0,Male,Urban,No,68.0,95.0,3.0,59,8.5,Average
Manasi,16.0,Female,Rural,No,73.0,66.0,2.5,95,6.5,Average
Rutuja,16.0,Female,Urban,No,91.0,85.0,4.4,96,4.8,Poor
Vaibhav,17.0,Male,Urban,Yes,68.0,70.0,2.9,58,5.5,Poor
Rohit,19.0,Male,Urban,Yes,77.0,97.0,2.5,65,7.1,Average
Swanand,17.0,Male,Rural,No,66.0,74.0,4.5,48,7.0,Average
Kiran,18.0,Male,Urban,Yes,70.0,73.0,2.0,84,5.0,Poor
Sanjana,20.0,Female,Urban,Yes,73.0,96.0,2.1,80,5.4,Poor
Prathamesh,20.0,Male,Rural,No,93.0,81.0,3.0,50,8.4,Average
Priya,20.0,Female,Rural,Yes,98.0,66.0,4.4,74,5.9,Poor
Tanvi,18.0,Female,Urban,No,68.0,90.0,3.8,88,8.3,Average
Mrunal,18.0,Female,Urban,Yes,80.0,70.0,2.4,62,6.2,Average
Sayali,18.0,Female,Rural,No,73.0,64.0,1.3,75,6.7,Poor
Vaibhav,20.0,Male,Rural,Yes,93.0,76.0,5.5,45,4.0,Poor
Nikita,17.0,Female,Rural,Yes,61.0,66.0,3.9,40,6.6,Average
Sanket,17.0,Male,Rural,Yes,66.0,62.0,2.7,57,8.3,Average
Siddhi,18.0,Female,Rural,No,92.0,94.0,2.4,42,8.5,Average
Sagar,18.0,Male,Urban,Yes,95.0,83.0,3.9,95,5.8,Poor
Rutuja,17.0,Female,Rural,No,83.0,95.0,1.9,67,4.0,Poor
Rutuja,18.0,Female,Rural,No,78.0,77.0,2.1,81,6.2,Average
Aishwarya,16.0,Female,Urban,Yes,93.0,93.0,3.7,94,7.4,Average
Omkar,16.0,Male,Urban,Yes,86.0,64.0,2.6,43,6.0,Average
Swapnil,18.0,Male,Rural,Yes,66.0,69.0,3.3,54,7.0,Average
Amit,20.0,Male,Urban,No,61.0,71.0,2.8,65,7.2,Average
Komal,20.0,Female,Urban,Yes,71.0,68.0,3.2,78,9.1,Average
Gaurav,16.0,Male,Rural,Yes,95.0,66.0,2.9,44,5.0,Poor
Tanvi,17.0,Female,Rural,Yes,61.0,91.0,6.1,62,8.4,Good
Swanand,18.0,Male,Rural,Yes,87.0,76.0,6.0,81,4.6,Poor
Anjali,18.0,Female,Rural,No,78.0,80.0,3.1,96,7.0,Average
Chaitanya,19.0,Male,Urban,Yes,90.0,72.0,4.3,47,6.1,Average
Prathamesh,20.0,Male,Urban,No,88.0,76.0,2.6,50,7.8,Average
Sahil,18.0,Male,Rural,Yes,81.0,83.0,3.3,95,5.1,Poor
Sayali,20.0,Female,Urban,No,85.0,82.0,3.6,53,9.2,Average
Vaibhav,20.0,Male,Rural,Yes,77.0,73.0,1.8,93,7.3,Poor
Tejas,17.0,Male,Urban,Yes,83.0,85.0,3.3,65,6.4,Average
Siddhi,17.0,Female,Rural,No,99.0,61.0,1.1,93,6.8,Poor
Bhushan,19.0,Male,Urban,No,89.0,66.0,3.1,43,6.2,Average
Tanvi,16.0,Female,Rural,No,96.0,63.0,2.9,67,8.9,Average
Nikita,18.0,Female,Rural,No,60.0,87.0,2.0,78,6.1,Average
Kiran,16.0,Male,Urban,Yes,100.0,84.0,2.3,93,6.6,Average
Chaitanya,19.0,Male,Urban,Yes,91.0,85.0,3.7,44,5.3,Poor
Pooja,20.0,Female,Urban,No,98.0,60.0,2.4,59,8.2,Average
Triveni,17.0,Female,Urban,Yes,87.0,83.0,4.0,60,7.2,Average
Sayali,16.0,Female,Urban,Yes,89.0,100.0,2.4,96,7.2,Average
Manasi,18.0,Female,Rural,Yes,97.0,78.0,5.2,67,4.4,Poor
Swanand,19.0,Male,Rural,No,81.0,62.0,2.9,71,8.4,Average
Sanket,17.0,Male,Urban,No,65.0,71.0,3.4,59,8.6,Average
Mayuri,19.0,Female,Rural,No,62.0,94.0,5.4,84,7.2,Average
Siddhi,20.0,Female,Rural,No,90.0,88.0,5.0,81,5.1,Poor
Rohit,16.0,Male,Rural,Yes,92.0,71.0,1.8,73,8.0,Poor
Akash,19.0,Male,Rural,Yes,70.0,68.0,1.8,62,6.3,Poor
Sahil,19.0,Male,Rural,No,87.0,72.0,4.8,56,7.9,Average
Yash,19.0,Male,Rural,Yes,60.0,87.0,2.5,60,9.6,Average
Kiran,20.0,Male,Rural,No,75.0,63.0,1.6,84,6.5,Poor
Swapnil,16.0,Male,Urban,No,100.0,94.0,4.0,73,8.4,Good
Neha,18.0,Female,Rural,No,100.0,61.0,1.9,70,8.8,Poor
Bhushan,16.0,Male,Rural,Yes,70.0,72.0,3.1,78,7.7,Average
Sahil,16.0,Male,Urban,Yes,60.0,93.0,2.1,94,7.0,Average
Priya,17.0,Female,Rural,No,72.0,88.0,2.2,82,6.4,Average
Sahil,16.0,Male,Urban,Yes,70.0,70.0,3.3,93,4.0,Poor
Tejas,16.0,Male,Rural,No,89.0,82.0,3.1,73,6.0,Average
Snehal,17.0,Female,Rural,No,83.0,65.0,4.1,77,4.3,Poor
Rutuja,16.0,Female,Urban,Yes,67.0,86.0,3.2,63,9.4,Average
Shruti,19.0,Female,Rural,Yes,60.0,76.0,4.8,41,8.8,Good
Shruti,20.0,Female,Urban,No,93.0,80.0,4.2,100,6.0,Average
Kiran,18.0,Male,Urban,No,94.0,66.0,4.8,88,7.1,Average
Swapnil,16.0,Male,Rural,Yes,74.0,70.0,1.9,41,7.6,Poor
Akash,17.0,Male,Urban,Yes,95.0,87.0,2.5,47,5.6,Poor
Mrunal,19.0,Female,Rural,Yes,78.0,71.0,3.1,62,5.8,Poor
Pooja,16.0,Female,Urban,Yes,81.0,68.0,3.5,79,9.4,Average
Swapnil,20.0,Male,Urban,No,65.0,66.0,4.1,75,7.7,Average
Shruti,20.0,Female,Rural,Yes,72.0,86.0,3.4,50,6.9,Average
Sanjana,17.0,Female,Urban,No,98.0,93.0,2.8,85,6.8,Average
Sagar,19.0,Male,Rural,No,89.0,94.0,5.2,47,5.9,Poor
Rohit,18.0,Male,Urban,Yes,67.0,67.0,3.6,59,4.4,Poor
Chaitanya,16.0,Male,Urban,No,77.0,67.0,3.8,73,9.0,Average
Amit,18.0,Male,Urban,No,81.0,70.0,3.5,47,5.9,Poor
Mayuri,19.0,Female,Rural,No,98.0,99.0,2.5,72,5.7,Poor
Siddhi,18.0,Female,Urban,Yes,82.0,70.0,3.4,92,7.1,Average
Komal,20.0,Female,Urban,Yes,100.0,82.0,4.0,72,9.1,Good
Sahil,20.0,Male,Rural,No,84.0,80.0,4.5,48,4.6,Poor
Komal,19.0,Female,Rural,Yes,84.0,75.0,1.6,56,4.7,Poor
Amit,20.0,Male,Urban,Yes,96.0,84.0,4.3,75,7.4,Average
Siddhi,16.0,Female,Urban,Yes,100.0,81.0,2.5,89,6.5,Average
Snehal,17.0,Female,Urban,No,99.0,61.0,0.5,66,6.7,Poor
Shruti,17.0,Female,Urban,No,73.0,85.0,2.9,46,7.8,Average
Siddhi,20.0,Female,Rural,No,88.0,73.0,2.1,82,8.0,Average
Sahil,17.0,Male,Urban,No,85.0,70.0,3.5,50,8.0,Average
Shruti,17.0,Female,Urban,Yes,93.0,92.0,2.2,45,7.5,Average
Saurabh,18.0,Male,Rural,Yes,100.0,98.0,4.4,58,7.7,Average
Amol,19.0,Male,Urban,Yes,86.0,97.0,3.1,82,5.5,Poor
Chaitanya,16.0,Male,Rural,No,60.0,73.0,2.9,93,6.3,Average
Triveni,19.0,Female,Rural,Yes,86.0,98.0,3.2,43,4.4,Poor
Priya,18.0,Female,Urban,No,89.0,82.0,3.8,67,5.8,Poor
Neha,16.0,Female,Urban,Yes,94.0,61.0,4.6,96,7.2,Average
Shruti,17.0,Female,Urban,Yes,65.0,89.0,2.2,92,8.8,Average
Mrunal,17.0,Female,Urban,Yes,94.0,94.0,2.3,61,6.9,Average
Sanjana,20.0,Female,Urban,No,84.0,66.0,5.2,51,6.3,Average
Sayali,18.0,Female,Rural,No,90.0,76.0,2.2,78,5.2,Poor
Anjali,16.0,Female,Rural,Yes,69.0,99.0,3.0,58,5.2,Poor
Snehal,17.0,Female,Rural,Yes,73.0,82.0,2.5,41,5.2,Poor
Yash,20.0,Male,Urban,Yes,83.0,98.0,3.4,88,7.1,Average
Sanjana,16.0,Female,Rural,No,79.0,75.0,3.2,98,7.2,Average
Omkar,18.0,Male,Rural,No,86.0,98.0,2.0,74,8.4,Average
Amit,16.0,Male,Rural,Yes,74.0,77.0,0.5,95,8.2,Poor
Tejas,17.0,Male,Urban,No,79.0,67.0,3.4,58,6.3,Average
Tejas,18.0,Male,Rural,Yes,63.0,79.0,5.0,68,6.6,Average
Prathamesh,18.0,Male,Urban,Yes,99.0,100.0,3.4,66,6.9,Average
Akash,20.0,Male,Urban,Yes,91.0,65.0,2.1,88,5.4,Poor
Anjali,20.0,Female,Urban,No,71.0,68.0,5.6,84,8.3,Good
Swanand,20.0,Male,Urban,No,99.0,73.0,1.9,52,7.2,Poor
Prachi,20.0,Female,Urban,No,81.0,72.0,4.1,70,5.2,Poor
Rutuja,20.0,Female,Rural,Yes,89.0,60.0,3.1,82,5.6,Poor
Mayuri,16.0,Female,Urban,Yes,95.0,61.0,1.6,70,7.8,Poor
Rohit,19.0,Male,Rural,Yes,77.0,85.0,5.8,98,7.6,Average
Swapnil,20.0,Male,Urban,Yes,75.0,60.0,3.7,96,7.2,Average
Mrunal,17.0,Female,Rural,No,84.0,88.0,3.6,77,8.5,Average
Nikita,16.0,Female,Urban,No,85.0,61.0,3.6,46,5.6,Poor
Sayali,19.0,Female,Rural,No,74.0,84.0,4.8,58,10.0,Good
Neha,17.0,Female,Urban,Yes,62.0,84.0,2.5,65,5.7,Poor
Siddhi,16.0,Female,Urban,No,89.0,77.0,4.2,62,7.2,Average
Prathamesh,19.0,Male,Urban,No,98.0,84.0,3.2,79,8.2,Average
Komal,18.0,Female,Rural,Yes,96.0,68.0,3.1,95,9.1,Average
Tanvi,20.0,Female,Urban,Yes,68.0,84.0,2.6,78,4.8,Poor
Sagar,19.0,Male,Urban,No,75.0,69.0,4.3,91,7.3,Average
Omkar,20.0,Male,Rural,Yes,100.0,64.0,3.7,65,5.6,Poor
Mrunal,16.0,Female,Urban,Yes,63.0,89.0,3.8,56,6.4,Average
Anjali,16.0,Female,Urban,Yes,83.0,86.0,3.2,62,9.1,Average
Rutuja,18.0,Female,Urban,Yes,70.0,98.0,2.4,47,6.2,Average
Swanand,17.0,Male,Urban,No,66.0,76.0,3.1,86,8.5,Average
Mayuri,19.0,Female,Urban,No,98.0,61.0,2.8,70,6.8,Average
Prathamesh,16.0,Male,Urban,Yes,83.0,79.0,4.8,65,7.0,Average
Yash,19.0,Male,Rural,No,61.0,86.0,2.3,69,10.0,Average
Sagar,19.0,Male,Urban,Yes,72.0,69.0,2.3,98,7.8,Average
Vaibhav,20.0,Male,Rural,No,70.0,86.0,3.3,46,6.3,Average
Sanjana,18.0,Female,Rural,No,90.0,60.0,2.5,44,10.0,Average
Sayali,20.0,Female,Rural,Yes,60.0,97.0,2.1,79,6.0,Average
Sayali,16.0,Female,Rural,No,61.0,62.0,1.6,78,9.4,Poor
Sagar,17.0,Male,Rural,No,73.0,72.0,2.9,58,5.1,Poor
Sanket,17.0,Male,Rural,No,83.0,78.0,4.5,51,7.2,Average
Nikita,17.0,Female,Urban,Yes,65.0,100.0,3.0,82,6.0,Average
Prathamesh,19.0,Male,Urban,Yes,60.0,86.0,3.4,67,6.9,Average
Sahil,19.0,Male,Rural,No,85.0,94.0,3.4,54,7.0,Average
Amol,20.0,Male,Urban,Yes,65.0,62.0,1.5,54,5.0,Poor
Tanvi,16.0,Female,Urban,No,66.0,98.0,1.0,85,6.2,Poor
Saurabh,16.0,Male,Rural,Yes,72.0,87.0,4.1,65,7.1,Average
Vaibhav,20.0,Male,Rural,Yes,73.0,73.0,1.5,42,7.5,Poor
Sanket,20.0,Male,Urban,Yes,79.0,65.0,4.9,86,4.4,Poor
Yash,18.0,Male,Rural,Yes,82.0,94.0,3.9,51,7.5,Average
Swanand,19.0,Male,Rural,No,94.0,74.0,1.7,69,7.9,Poor
Nikita,17.0,Female,Rural,Yes,72.0,89.0,1.6,40,7.4,Poor
Swanand,20.0,Male,Rural,Yes,86.0,94.0,1.1,71,6.6,Poor
Manasi,20.0,Female,Rural,Yes,63.0,82.0,2.0,71,8.8,Average
Nikita,18.0,Female,Rural,No,61.0,100.0,3.4,55,4.2,Poor
Komal,17.0,Female,Rural,No,83.0,80.0,2.9,65,5.0,Poor
Kiran,17.0,Male,Rural,No,95.0,75.0,1.9,87,8.9,Poor
Tanvi,19.0,Female,Rural,Yes,79.0,92.0,1.5,94,9.7,Poor
Anjali,17.0,Female,Rural,Yes,60.0,76.0,2.8,57,8.1,Average
Komal,19.0,Female,Urban,Yes,97.0,60.0,2.7,49,4.0,Poor
Pooja,16.0,Female,Urban,Yes,90.0,77.0,2.4,57,7.0,Average
Aishwarya,16.0,Female,Urban,Yes,89.0,78.0,1.5,69,6.3,Poor
Prathamesh,19.0,Male,Rural,No,76.0,89.0,4.1,70,5.9,Poor
Sayali,20.0,Female,Rural,No,93.0,69.0,4.2,63,5.2,Poor
Komal,19.0,Female,Urban,No,93.0,76.0,3.7,85,9.6,Average
Yash,16.0,Male,Rural,Yes,92.0,97.0,2.8,63,6.5,Average
Chaitanya,19.0,Male,Rural,No,81.0,88.0,1.3,60,7.4,Poor
Nikita,19.0,Female,Rural,Yes,82.0,70.0,2.5,58,7.1,Average
Omkar,20.0,Male,Urban,No,80.0,90.0,5.7,59,7.6,Average
Mayuri,17.0,Female,Urban,No,93.0,61.0,2.6,75,4.6,Poor
Sahil,17.0,Male,Rural,No,77.0,60.0,4.3,80,8.7,Good
Sagar,16.0,Male,Rural,No,72.0,89.0,2.9,77,7.0,Average
Triveni,17.0,Female,Rural,No,94.0,73.0,2.2,71,7.3,Average
Amol,16.0,Male,Urban,No,86.0,90.0,2.7,41,4.2,Poor
Vaibhav,19.0,Male,Rural,No,87.0,97.0,3.0,86,5.9,Poor
Anjali,19.0,Female,Rural,Yes,86.0,65.0,5.3,56,5.9,Poor
Nikita,19.0,Female,Urban,Yes,98.0,62.0,3.4,96,7.1,Average
Sahil,17.0,Male,Urban,No,65.0,85.0,3.0,89,7.1,Average
Sagar,16.0,Male,Urban,Yes,88.0,69.0,3.3,68,8.3,Average
Prathamesh,16.0,Male,Rural,Yes,82.0,79.0,2.7,78,5.6,Poor
Nikita,17.0,Female,Urban,Yes,63.0,77.0,2.0,81,7.8,Average
Chaitanya,18.0,Male,Rural,Yes,90.0,73.0,3.6,97,5.2,Poor
Anjali,19.0,Female,Rural,Yes,63.0,63.0,3.7,69,7.0,Average
Sanjana,17.0,Female,Urban,No,64.0,91.0,3.5,46,6.0,Average
Tanvi,17.0,Female,Rural,No,68.0,82.0,3.0,75,8.3,Average
Manasi,17.0,Female,Urban,No,78.0,100.0,4.0,84,9.7,Good
Tejas,18.0,Male,Rural,Yes,69.0,79.0,3.3,50,5.8,Poor
Mayuri,18.0,Female,Urban,Yes,82.0,83.0,2.9,96,7.8,Average
Siddhi,20.0,Female,Rural,No,83.0,90.0,1.7,69,9.1,Poor
Akash,20.0,Male,Rural,No,89.0,71.0,3.8,79,6.6,Average
Tanvi,17.0,Female,Rural,No,88.0,97.0,2.9,96,7.4,Average
Omkar,18.0,Male,Urban,Yes,60.0,85.0,3.8,60,8.1,Average
Sagar,19.0,Male,Rural,Yes,83.0,60.0,1.6,100,4.6,Poor
Pooja,20.0,Female,Rural,No,84.0,73.0,2.1,72,7.8,Average
Snehal,16.0,Female,Rural,Yes,61.0,94.0,2.4,78,4.7,Poor
Mrunal,20.0,Female,Urban,Yes,70.0,71.0,2.8,64,6.9,Average
Akash,17.0,Male,Urban,Yes,86.0,72.0,2.1,61,6.8,Average
Swapnil,18.0,Male,Urban,Yes,83.0,92.0,4.6,86,9.2,Good
Sahil,20.0,Male,Urban,No,86.0,86.0,4.3,75,9.0,Good
Rutu,18.0,Female,Urban,No,82.0,89.0,4.3,94,4.4,Poor
Prathamesh,19.0,Male,Urban,Yes,79.0,64.0,3.0,58,6.7,Average
Amit,19.0,Male,Rural,Yes,66.0,99.0,4.0,84,7.3,Average
Mayuri,18.0,Female,Urban,Yes,100.0,97.0,1.6,98,8.6,Poor
Chaitanya,20.0,Male,Urban,No,83.0,85.0,1.4,47,7.3,Poor
Bhushan,18.0,Male,Urban,Yes,60.0,64.0,4.2,72,6.4,Average
Bhushan,17.0,Male,Urban,Yes,77.0,90.0,1.8,54,6.0,Poor
Saurabh,17.0,Male,Urban,Yes,86.0,63.0,2.4,68,9.0,Average
Shubham,17.0,Male,Urban,No,76.0,94.0,1.9,63,5.1,Poor
Amol,16.0,Male,Rural,No,75.0,88.0,4.5,57,6.0,Average
Akash,17.0,Male,Rural,Yes,68.0,77.0,3.5,41,10.0,Average
Triveni,19.0,Female,Rural,No,85.0,81.0,4.4,89,6.7,Average
Mayuri,18.0,Female,Rural,No,89.0,69.0,4.6,41,8.3,Good
Swanand,20.0,Male,Rural,No,64.0,61.0,3.8,83,7.8,Average
Sanket,18.0,Male,Urban,No,67.0,75.0,1.2,51,9.3,Poor
Komal,18.0,Female,Urban,Yes,99.0,99.0,3.0,53,5.0,Poor
Anjali,20.0,Female,Urban,Yes,81.0,99.0,3.6,88,8.8,Average
Tanvi,16.0,Female,Urban,No,87.0,94.0,4.0,94,4.6,Poor
Amit,18.0,Male,Urban,No,66.0,76.0,1.9,88,10.0,Poor
Rohit,20.0,Male,Rural,No,67.0,62.0,3.5,95,5.3,Poor
Yash,19.0,Male,Urban,No,89.0,61.0,1.5,58,8.7,Poor
Komal,19.0,Female,Urban,Yes,98.0,62.0,3.0,74,5.6,Poor
Swapnil,18.0,Male,Rural,No,95.0,80.0,0.9,59,8.0,Poor
Snehal,17.0,Female,Rural,No,92.0,73.0,5.0,46,6.7,Average
Pooja,17.0,Female,Rural,Yes,69.0,77.0,5.0,52,4.8,Poor
Swanand,20.0,Male,Urban,No,85.0,85.0,3.4,88,8.4,Average
Amit,17.0,Male,Rural,No,82.0,66.0,1.3,45,5.8,Poor
Chaitanya,20.0,Male,Rural,Yes,75.0,69.0,0.8,91,7.5,Poor
Shubham,20.0,Male,Urban,Yes,69.0,94.0,2.9,87,6.8,Average
Bhushan,18.0,Male,Urban,No,98.0,83.0,2.7,60,7.0,Average
Sayali,19.0,Female,Urban,Yes,90.0,77.0,2.4,74,6.2,Average
Sagar,20.0,Male,Urban,Yes,62.0,70.0,5.2,76,6.6,Average
Saurabh,19.0,Male,Rural,Yes,74.0,86.0,2.7,49,5.6,Poor
Komal,20.0,Female,Urban,No,72.0,91.0,1.8,41,6.5,Poor
Gaurav,19.0,Male,Urban,Yes,84.0,65.0,1.5,51,7.6,Poor
Tejas,18.0,Male,Rural,No,91.0,92.0,4.4,44,6.8,Average
Mrunal,18.0,Female,Rural,Yes,71.0,79.0,1.7,45,5.1,Poor
Manasi,19.0,Female,Rural,No,83.0,98.0,1.4,64,7.0,Poor
Nikita,17.0,Female,Urban,Yes,97.0,78.0,4.2,75,5.0,Poor
Vaibhav,18.0,Male,Urban,No,73.0,100.0,2.2,79,7.1,Average
Sayali,18.0,Female,Rural,Yes,97.0,100.0,4.4,57,5.4,Poor
Swapnil,16.0,Male,Rural,Yes,75.0,69.0,4.4,82,6.9,Average
Mayuri,17.0,Female,Rural,Yes,89.0,74.0,2.5,69,6.4,Average
Sagar,17.0,Male,Rural,Yes,85.0,84.0,4.1,87,7.3,Average
Bhushan,16.0,Male,Urban,No,84.0,73.0,4.4,51,7.5,Average
Saurabh,19.0,Male,Rural,Yes,84.0,89.0,1.9,82,8.2,Poor
Amit,16.0,Male,Rural,Yes,86.0,87.0,3.0,41,10.0,Average
Triveni,20.0,Female,Rural,No,74.0,89.0,3.0,95,8.3,Average
Snehal,18.0,Female,Rural,No,91.0,70.0,4.2,56,9.1,Good
Sanjana,20.0,Female,Rural,Yes,78.0,84.0,4.3,58,10.0,Good
Manasi,20.0,Female,Rural,Yes,86.0,62.0,2.2,62,6.3,Average
Vaibhav,16.0,Male,Rural,No,61.0,86.0,4.0,63,7.3,Average
Chaitanya,18.0,Male,Rural,No,89.0,93.0,2.4,84,8.3,Average
Swapnil,20.0,Male,Urban,No,77.0,61.0,0.6,56,5.7,Poor
Saurabh,18.0,Male,Urban,No,62.0,70.0,2.9,64,5.0,Poor
Mrunal,20.0,Female,Urban,Yes,63.0,70.0,2.2,70,9.9,Average
Kiran,16.0,Male,Rural,Yes,64.0,98.0,2.5,89,6.8,Average
Gaurav,17.0,Male,Rural,Yes,95.0,80.0,5.2,53,7.0,Average
Shruti,16.0,Female,Urban,Yes,76.0,90.0,3.7,82,5.8,Poor
Amol,18.0,Male,Rural,Yes,61.0,85.0,0.8,79,5.6,Poor
Shruti,17.0,Female,Urban,Yes,71.0,60.0,1.5,69,8.9,Poor
Siddhi,16.0,Female,Rural,Yes,63.0,84.0,4.1,49,5.2,Poor
Anjali,17.0,Female,Rural,Yes,60.0,91.0,2.2,66,8.2,Average
Swanand,18.0,Male,Rural,Yes,94.0,72.0,5.4,73,6.5,Average
Mayuri,16.0,Female,Urban,Yes,87.0,61.0,3.3,47,6.5,Average
Aishwarya,20.0,Female,Rural,No,88.0,98.0,3.1,78,4.4,Poor
Aishwarya,20.0,Female,Urban,No,82.0,72.0,3.9,66,6.1,Average
Sagar,17.0,Male,Rural,No,68.0,65.0,3.5,51,7.0,Average
Nikita,19.0,Female,Urban,Yes,76.0,78.0,2.1,67,7.0,Average
Prathamesh,19.0,Male,Urban,Yes,82.0,100.0,0.5,79,7.8,Poor
Yash,19.0,Male,Urban,No,99.0,91.0,4.3,88,7.3,Average
Priya,20.0,Female,Rural,Yes,62.0,82.0,3.8,64,6.1,Average
Gaurav,17.0,Male,Rural,No,78.0,71.0,1.6,76,7.5,Poor
Sagar,17.0,Male,Urban,Yes,99.0,80.0,4.4,97,4.2,Poor
Mrunal,16.0,Female,Rural,No,63.0,88.0,4.6,77,5.7,Poor
Anjali,18.0,Female,Urban,No,85.0,84.0,2.0,85,5.9,Poor
Omkar,20.0,Male,Rural,No,81.0,79.0,3.2,87,4.1,Poor
Priya,17.0,Female,Urban,No,80.0,62.0,4.3,97,9.2,Good
Kiran,19.0,Male,Rural,No,83.0,100.0,3.0,75,7.8,Average
Aishwarya,17.0,Female,Rural,Yes,90.0,70.0,3.2,71,8.1,Average
Shubham,19.0,Male,Rural,Yes,99.0,83.0,2.5,92,6.9,Average
Siddhi,17.0,Female,Rural,No,84.0,94.0,3.9,78,5.2,Poor
Amit,19.0,Male,Urban,No,99.0,60.0,5.5,55,6.2,Average
Amit,18.0,Male,Rural,No,67.0,80.0,5.2,67,6.4,Average
Sagar,20.0,Male,Rural,No,97.0,93.0,2.9,43,8.7,Average
Prathamesh,18.0,Male,Rural,No,89.0,72.0,2.4,49,6.7,Average
Pooja,18.0,Female,Rural,Yes,81.0,99.0,3.7,100,4.0,Poor
Tanvi,17.0,Female,Urban,Yes,65.0,74.0,0.5,69,6.1,Poor
Gaurav,19.0,Male,Rural,Yes,60.0,98.0,1.8,86,7.6,Poor
Prachi,19.0,Female,Rural,Yes,91.0,69.0,2.9,59,8.4,Average
Akash,18.0,Male,Rural,Yes,68.0,90.0,0.7,68,7.1,Poor
Shruti,16.0,Female,Rural,Yes,70.0,78.0,2.0,83,5.9,Poor
Siddhi,18.0,Female,Rural,Yes,83.0,89.0,3.0,40,6.3,Average
Sayali,17.0,Female,Urban,Yes,75.0,67.0,2.3,66,9.7,Average
Tejas,16.0,Male,Rural,Yes,83.0,89.0,3.1,78,5.4,Poor
Prathamesh,16.0,Male,Rural,No,74.0,95.0,2.4,55,7.1,Average
Tanvi,17.0,Female,Rural,No,69.0,93.0,3.7,42,7.8,Average
Sanket,16.0,Male,Urban,No,61.0,67.0,2.5,44,7.1,Average
Shruti,19.0,Female,Urban,Yes,97.0,86.0,3.2,87,5.1,Poor
Anjali,17.0,Female,Urban,No,72.0,78.0,4.3,91,10.0,Good
Prachi,16.0,Female,Rural,Yes,82.0,69.0,0.8,99,7.8,Poor
Prachi,20.0,Female,Rural,No,73.0,69.0,3.5,92,4.6,Poor
Prachi,16.0,Female,Rural,Yes,79.0,72.0,3.0,55,8.0,Average
Neha,17.0,Female,Rural,No,80.0,89.0,2.7,59,4.1,Poor
Kiran,16.0,Male,Rural,No,68.0,97.0,1.1,87,6.6,Poor
Shruti,16.0,Female,Urban,Yes,90.0,84.0,4.3,82,8.7,Good
Sagar,18.0,Male,Urban,No,83.0,71.0,4.6,59,10.0,Good
Priya,16.0,Female,Rural,Yes,70.0,72.0,4.3,43,4.7,Poor
Rohit,19.0,Male,Rural,Yes,83.0,100.0,3.5,93,6.1,Average
Shruti,20.0,Female,Urban,Yes,88.0,81.0,2.4,81,4.0,Poor
Priya,19.0,Female,Urban,No,73.0,86.0,2.2,52,6.2,Average
Tejas,18.0,Male,Urban,Yes,90.0,92.0,1.8,48,8.8,Poor
Sanket,20.0,Male,Urban,No,62.0,89.0,3.7,41,7.0,Average
Rutuja,20.0,Female,Urban,No,61.0,85.0,0.5,60,8.6,Poor
Snehal,20.0,Female,Rural,Yes,95.0,88.0,2.0,57,9.8,Average
Vaibhav,20.0,Male,Rural,Yes,87.0,92.0,2.4,67,7.6,Average
Swanand,18.0,Male,Rural,Yes,70.0,75.0,2.1,87,8.6,Average
Anjali,19.0,Female,Rural,No,93.0,74.0,2.1,60,5.7,Poor
Manasi,17.0,Female,Rural,Yes,95.0,89.0,1.6,80,4.3,Poor
Tejas,19.0,Male,Urban,Yes,99.0,77.0,3.2,88,5.7,Poor
Sagar,17.0,Male,Rural,Yes,75.0,83.0,1.9,50,9.5,Poor
Omkar,20.0,Male,Urban,No,94.0,98.0,3.4,40,5.2,Poor
Chaitanya,16.0,Male,Rural,Yes,98.0,73.0,1.9,45,7.1,Poor
Amit,19.0,Male,Rural,No,84.0,85.0,5.3,98,4.0,Poor
Pooja,16.0,Female,Urban,No,90.0,63.0,2.1,77,5.7,Poor
Tanvi,19.0,Female,Urban,No,71.0,97.0,0.6,84,6.0,Poor
Shruti,19.0,Female,Urban,No,62.0,76.0,3.3,88,8.2,Average
Shruti,16.0,Female,Rural,No,68.0,90.0,3.6,94,7.6,Average
Kiran,16.0,Male,Rural,Yes,74.0,74.0,3.3,89,8.3,Average
Sagar,17.0,Male,Urban,Yes,62.0,74.0,4.2,51,7.7,Average
