Name,Age,Gender,AreaOfLiving,ExtraCurricular,TenthMarks,TwelfthMarks,StudyHours,Attendance,PreviousCGPA,Performance
Aishwarya,18,Female,Urban,Yes,67,69,3.7,85,5.2,Poor
Kiran,17,Male,Rural,No,80,74,3.9,80,5.1,Poor
Tejas,19,Male,Rural,No,89,85,1.8,84,6.2,Poor
Rohit,18,Male,Rural,No,89,96,4.1,93,5.7,Poor
Swapnil,16,Male,Rural,No,99,81,1.2,41,7.5,Poor
Rohit,18,Male,Rural,No,91,86,3.2,58,6.9,Average
Neha,17,Female,Rural,No,73,73,2.6,85,7.2,Average
Sagar,18,Male,Urban,No,67,80,0.8,59,8.0,Poor
Kiran,19,Male,Rural,Yes,62,76,3.1,74,5.2,Poor
Chaitanya,20,Male,Rural,No,95,60,2.4,74,6.1,Average
Mrunal,17,Female,Urban,Yes,68,74,3.7,72,7.7,Average
Tejas,16,Male,Rural,Yes,70,81,4.8,51,4.0,Poor
Sagar,19,Male,Urban,Yes,76,87,2.3,86,7.2,Average
Omkar,18,Male,Rural,Yes,85,74,4.1,76,10.0,Good
Shubham,18,Male,Rural,No,85,78,3.3,51,4.9,Poor
Sagar,20,Male,Urban,No,62,72,1.2,93,5.5,Poor
Swapnil,20,Male,Rural,Yes,81,75,0.5,86,8.4,Poor
Vaibhav,17,Male,Urban,Yes,99,64,2.3,63,8.1,Average
Nikita,18,Female,Urban,No,97,96,3.2,42,4.1,Poor
Shubham,20,Male,Rural,No,92,63,3.2,80,5.8,Poor
Yash,18,Male,Rural,Yes,99,73,1.3,90,7.9,Poor
Swanand,18,Male,Urban,Yes,97,62,2.3,73,8.4,Average
Komal,16,Female,Rural,Yes,73,99,2.8,99,8.3,Average
Prachi,20,Female,Urban,No,91,95,2.6,41,4.5,Poor
Swapnil,18,Male,Urban,No,70,70,1.9,46,5.9,Poor
Mrunal,18,Female,Urban,No,87,62,4.4,77,5.5,Poor
Amol,18,Male,Rural,No,73,64,3.3,65,8.0,Average
Bhushan,16,Male,Urban,Yes,90,64,4.1,69,5.5,Poor
Priya,18,Female,Rural,No,89,93,3.2,97,8.3,Average
Pooja,18,Female,Urban,No,94,88,2.2,74,6.8,Average
Anjali,20,Female,Urban,Yes,65,64,3.0,71,8.7,Average
Rohit,19,Male,Urban,Yes,98,82,2.4,78,5.5,Poor
Komal,20,Female,Urban,Yes,77,73,5.8,96,7.1,Average
Rutu,16,Female,Urban,No,68,66,2.3,56,8.4,Average
Priya,18,Female,Urban,Yes,71,97,1.6,83,5.8,Poor
Pooja,17,Female,Rural,Yes,60,68,2.8,85,6.5,Average
Prachi,16,Female,Rural,Yes,78,96,4.6,52,6.1,Average
Priya,20,Female,Urban,No,81,69,2.9,58,4.0,Poor
Pooja,18,Female,Rural,Yes,90,67,2.6,80,10.0,Average
Rutu,18,Female,Urban,No,99,81,2.9,88,5.8,Poor
Siddhi,17,Female,Rural,No,88,92,2.8,49,4.0,Poor
Vaibhav,18,Male,Rural,Yes,93,70,1.8,96,6.4,Poor
Sanket,16,Male,Rural,No,95,62,1.4,78,6.2,Poor
Mrunal,16,Female,Urban,No,68,88,1.2,66,6.4,Poor
Swanand,19,Male,Rural,No,100,95,3.6,56,9.0,Average
Yash,20,Male,Rural,Yes,89,64,1.5,70,7.2,Poor
Omkar,20,Male,Rural,Yes,100,89,3.0,75,7.7,Average
Rutuja,18,Female,Urban,Yes,88,65,1.9,66,6.2,Poor
Sahil,19,Male,Urban,Yes,92,91,3.6,45,5.6,Poor
Yash,17,Male,Urban,No,61,87,2.8,70,8.6,Average
Neha,19,Female,Rural,No,73,96,4.7,95,5.9,Poor
Siddhi,20,Female,Rural,Yes,63,70,2.0,66,7.2,Average
Pooja,16,Female,Rural,No,83,88,1.7,99,6.3,Poor
Priya,20,Female,Rural,No,94,68,3.2,71,5.7,Poor
Rutuja,17,Female,Urban,Yes,86,85,4.5,88,7.0,Average
Omkar,17,Male,Rural,Yes,76,61,1.1,87,9.8,Poor
Vaibhav,19,Male,Urban,No,93,65,1.8,67,6.2,Poor
Rohit,20,Male,Rural,No,91,92,1.7,77,4.2,Poor
Prathamesh,20,Male,Urban,No,84,65,4.6,50,7.7,Average
Neha,18,Female,Rural,Yes,80,86,4.0,59,7.5,Average
Rutuja,17,Female,Urban,No,68,71,2.9,77,7.4,Average
Bhushan,20,Male,Rural,No,99,60,3.8,94,8.0,Average
Akash,20,Male,Rural,No,65,70,2.8,69,5.9,Poor
Neha,17,Female,Rural,Yes,89,79,6.2,83,6.0,Average
Amit,17,Male,Rural,No,60,81,2.0,48,7.7,Average
Manasi,17,Female,Urban,Yes,78,63,1.6,54,6.2,Poor
Kiran,17,Male,Urban,Yes,85,99,3.6,72,6.6,Average
Snehal,18,Female,Rural,Yes,64,76,2.2,42,9.3,Average
Nikita,16,Female,Rural,No,71,90,0.5,70,8.7,Poor
Sanjana,16,Female,Urban,No,63,82,4.8,90,8.8,Good
Mrunal,17,Female,Urban,Yes,90,96,1.7,53,8.4,Poor
Nikita,20,Female,Rural,No,89,96,1.6,56,6.2,Poor
Akash,17,Male,Urban,Yes,87,72,3.6,66,5.4,Poor
Swapnil,19,Male,Urban,Yes,77,94,3.6,77,7.8,Average
Sagar,17,Male,Rural,No,87,86,3.1,85,4.0,Poor
Swapnil,19,Male,Urban,No,72,70,1.4,63,7.8,Poor
Prachi,19,Female,Rural,No,92,67,4.5,84,4.0,Poor
Swanand,16,Male,Rural,No,76,67,4.6,59,7.9,Average
Sahil,20,Male,Rural,No,83,99,3.2,60,4.0,Poor
Kiran,17,Male,Rural,No,86,80,1.9,87,7.6,Poor
Akash,17,Male,Urban,No,82,71,1.8,83,8.9,Poor
Omkar,18,Male,Rural,Yes,77,98,1.4,66,8.6,Poor
Saurabh,16,Male,Rural,No,76,90,1.0,54,7.2,Poor
Sahil,17,Male,Rural,No,70,81,1.9,78,6.1,Poor
Akash,16,Male,Rural,No,63,65,2.6,42,6.1,Average
Sayali,16,Female,Urban,No,62,75,2.7,100,5.8,Poor
Prathamesh,19,Male,Rural,Yes,80,89,2.6,90,9.4,Average
Shubham,18,Male,Rural,Yes,80,87,1.9,93,8.1,Poor
Akash,19,Male,Urban,Yes,82,84,1.3,91,5.1,Poor
Rutu,19,Female,Rural,Yes,85,74,1.7,70,5.9,Poor
Neha,18,Female,Rural,Yes,68,85,3.9,51,8.5,Average
Bhushan,19,Male,Urban,Yes,71,84,2.5,88,6.6,Average
Sagar,17,Male,Rural,Yes,77,66,3.2,42,5.5,Poor
Mrunal,18,Female,Urban,Yes,92,98,3.7,50,7.1,Average
Manasi,19,Female,Rural,No,100,85,3.0,43,6.9,Average
Shubham,19,Male,Urban,Yes,82,65,1.3,44,7.1,Poor
Snehal,18,Female,Rural,No,84,98,1.5,55,5.5,Poor
Chaitanya,19,Male,Rural,No,97,67,1.5,63,6.9,Poor
Tejas,18,Male,Urban,Yes,86,91,0.9,93,6.8,Poor
Aishwarya,20,Female,Urban,Yes,60,91,4.4,80,6.8,Average
Sayali,18,Female,Urban,No,78,66,0.5,49,7.1,Poor
Sanket,20,Male,Rural,No,60,68,2.1,55,9.0,Average
Tejas,19,Male,Urban,Yes,72,77,2.5,70,5.2,Poor
Amit,19,Male,Rural,No,98,84,4.3,43,5.4,Poor
Shubham,16,Male,Urban,No,70,64,2.7,64,5.5,Poor
Yash,17,Male,Rural,Yes,91,70,2.1,85,7.3,Average
Siddhi,18,Female,Urban,Yes,79,71,1.5,54,7.3,Poor
Swanand,16,Male,Urban,No,78,91,2.0,80,6.2,Average
Komal,17,Female,Rural,No,98,87,3.8,71,7.4,Average
Rutuja,20,Female,Urban,No,63,93,2.1,70,8.3,Average
Mayuri,17,Female,Urban,No,69,96,2.0,55,6.9,Average
Saurabh,20,Male,Urban,Yes,100,89,4.8,89,8.7,Good
Kiran,16,Male,Urban,Yes,79,66,4.2,92,7.3,Average
Vaibhav,20,Male,Rural,No,76,91,2.9,57,9.2,Average
Prathamesh,16,Male,Rural,Yes,80,63,0.8,54,7.9,Poor
Amol,19,Male,Rural,No,87,67,2.8,50,6.3,Average
Pooja,20,Female,Rural,Yes,76,75,3.7,89,5.2,Poor
Priya,16,Female,Rural,No,83,81,3.9,99,5.7,Poor
Amol,16,Male,Urban,Yes,98,72,3.7,80,7.6,Average
Sagar,16,Male,Urban,No,62,72,2.6,87,5.6,Poor
Chaitanya,16,Male,Rural,No,77,70,2.4,58,7.8,Average
Swapnil,16,Male,Rural,Yes,68,83,3.6,94,6.9,Average
Swanand,17,Male,Rural,Yes,72,64,1.8,61,7.9,Poor
Yash,20,Male,Rural,Yes,94,76,4.6,80,5.8,Poor
Vaibhav,20,Male,Rural,Yes,72,92,3.5,89,5.0,Poor
Rutu,20,Female,Rural,No,70,81,2.9,93,4.5,Poor
Sayali,20,Female,Urban,Yes,95,84,3.1,84,8.9,Average
Sayali,18,Female,Urban,Yes,74,90,1.2,96,5.0,Poor
Rutu,20,Female,Urban,Yes,73,87,1.1,80,7.3,Poor
Swanand,20,Male,Urban,No,91,96,3.2,54,7.4,Average
Saurabh,17,Male,Urban,No,71,61,4.1,76,6.9,Average
Sayali,16,Female,Urban,Yes,78,80,3.3,73,8.1,Average
Rutuja,18,Female,Urban,Yes,99,80,2.4,49,7.9,Average
Aishwarya,17,Female,Urban,No,63,66,2.8,91,6.8,Average
Tejas,19,Male,Urban,Yes,61,69,4.9,82,5.8,Poor
Shubham,18,Male,Rural,No,76,95,3.3,40,8.3,Average
Siddhi,19,Female,Rural,Yes,100,91,4.1,94,7.7,Average
Nikita,16,Female,Rural,Yes,85,97,4.1,40,5.0,Poor
Triveni,17,Female,Rural,No,86,67,3.2,85,5.7,Poor
Aishwarya,19,Female,Urban,No,86,96,6.4,43,8.0,Good
Tejas,19,Male,Rural,No,81,91,2.5,94,4.6,Poor
Sagar,19,Male,Urban,Yes,76,88,3.1,80,4.3,Poor
Saurabh,17,Male,Rural,No,95,89,2.8,99,5.2,Poor
Manasi,18,Female,Rural,Yes,66,100,2.8,68,7.4,Average
Manasi,17,Female,Rural,No,96,62,3.2,97,7.1,Average
Swanand,16,Male,Rural,No,87,77,3.1,91,5.9,Poor
Komal,17,Female,Urban,No,61,77,4.8,81,7.1,Average
Kiran,17,Male,Urban,Yes,94,88,2.8,43,8.8,Average
Sanjana,19,Female,Urban,No,83,70,1.3,45,5.4,Poor
Amol,20,Male,Urban,Yes,88,65,2.9,91,7.2,Average
Omkar,17,Male,Rural,No,97,74,3.0,77,7.4,Average
Nikita,18,Female,Urban,No,92,63,0.5,74,6.7,Poor
Swanand,19,Male,Urban,No,67,81,5.7,51,6.9,Average
Gaurav,19,Male,Urban,Yes,62,89,4.2,65,6.2,Average
Pooja,17,Female,Rural,No,71,69,1.7,62,9.2,Poor
Bhushan,16,Male,Urban,No,73,60,1.9,51,7.6,Poor
Kiran,16,Male,Rural,Yes,91,69,4.8,95,6.7,Average
Shubham,20,Male,Urban,Yes,98,62,3.9,83,6.4,Average
Tejas,16,Male,Rural,Yes,71,61,3.5,56,5.3,Poor
Tejas,17,Male,Urban,Yes,93,68,3.8,100,8.9,Average
Mrunal,20,Female,Rural,Yes,71,60,4.1,73,7.4,Average
Yash,19,Male,Rural,Yes,94,88,2.2,46,8.4,Average
Pooja,17,Female,Rural,Yes,91,62,4.2,100,4.6,Poor
Yash,17,Male,Urban,No,97,99,2.3,81,6.0,Average
Swapnil,18,Male,Rural,Yes,75,96,1.5,58,5.9,Poor
Pooja,19,Female,Rural,No,95,92,3.2,79,7.0,Average
Komal,16,Female,Rural,Yes,83,74,3.2,70,8.1,Average
Rutu,17,Female,Urban,Yes,70,74,2.9,100,8.6,Average
Shubham,18,Male,Urban,Yes,66,73,3.2,96,5.3,Poor
Sayali,18,Female,Urban,Yes,79,90,0.5,63,6.6,Poor
Bhushan,17,Male,Rural,No,84,93,1.7,97,7.9,Poor
Prathamesh,20,Male,Urban,Yes,93,95,3.9,82,9.3,Average
Omkar,19,Male,Urban,Yes,72,97,4.6,88,9.3,Good
Triveni,19,Female,Rural,No,82,61,1.8,72,9.0,Poor
Swapnil,18,Male,Urban,No,94,63,0.5,74,8.5,Poor
Swapnil,18,Male,Rural,No,84,68,2.2,61,7.9,Average
Vaibhav,19,Male,Urban,Yes,92,92,1.9,51,8.3,Poor
Gaurav,16,Male,Urban,No,69,98,3.3,98,4.9,Poor
Tejas,17,Male,Rural,No,87,67,2.9,84,10.0,Average
Mrunal,18,Female,Urban,No,92,71,1.9,69,8.2,Poor
Vaibhav,16,Male,Urban,No,71,86,3.0,63,7.7,Average
Amol,17,Male,Urban,Yes,60,80,1.7,63,8.1,Poor
Snehal,20,Female,Urban,No,71,73,2.9,45,6.4,Average
Amit,17,Male,Urban,No,85,98,4.7,90,8.2,Good
Amol,18,Male,Urban,Yes,70,100,3.9,67,6.2,Average
Sagar,17,Male,Rural,Yes,80,92,2.0,52,4.7,Poor
Sanket,16,Male,Rural,No,95,85,6.0,91,7.7,Average
Saurabh,18,Male,Rural,No,62,88,0.5,51,5.6,Poor
Manasi,20,Female,Urban,No,74,86,3.6,63,9.6,Average
Komal,16,Female,Rural,Yes,77,60,3.9,65,8.0,Average
Tanvi,17,Female,Urban,No,97,61,1.7,62,6.4,Poor
Mrunal,18,Female,Urban,Yes,68,86,4.1,59,7.6,Average
Shubham,18,Male,Urban,Yes,81,94,2.8,41,6.6,Average
Manasi,18,Female,Urban,No,76,96,4.6,87,5.2,Poor
Manasi,17,Female,Urban,No,89,67,2.5,61,6.3,Average
Omkar,20,Male,Rural,No,99,71,4.0,45,5.2,Poor
Rohit,19,Male,Urban,No,89,72,1.8,59,7.7,Poor
Vaibhav,18,Male,Rural,No,93,90,3.8,48,6.0,Average
Kiran,16,Male,Urban,No,98,71,3.1,63,5.5,Poor
Swapnil,17,Male,Rural,No,90,74,2.1,85,7.0,Average
Chaitanya,19,Male,Rural,Yes,75,80,3.8,60,7.7,Average
Bhushan,18,Male,Urban,No,66,90,2.9,64,5.4,Poor
Kiran,20,Male,Urban,No,76,64,2.9,70,6.1,Average
Omkar,19,Male,Rural,Yes,97,90,3.4,88,7.5,Average
Prachi,20,Female,Rural,Yes,75,81,3.7,98,8.0,Average
Pooja,20,Female,Urban,No,89,85,4.0,79,4.2,Poor
Swanand,17,Male,Urban,Yes,97,77,3.1,64,6.3,Average
Shruti,16,Female,Rural,No,63,69,4.8,40,6.0,Average
Bhushan,20,Male,Urban,Yes,92,77,3.9,69,8.2,Average
Sayali,17,Female,Rural,Yes,88,82,3.0,61,9.0,Average
Siddhi,17,Female,Urban,No,63,91,2.5,45,7.7,Average
Komal,18,Female,Rural,Yes,97,83,5.8,61,8.8,Good
Komal,20,Female,Urban,Yes,83,88,3.5,59,6.3,Average
Prathamesh,16,Male,Rural,Yes,90,76,3.5,89,5.9,Poor
Mrunal,17,Female,Rural,No,74,70,3.0,60,6.3,Average
Swanand,19,Male,Rural,No,85,91,3.0,99,7.2,Average
Triveni,17,Female,Rural,No,83,87,2.6,72,6.6,Average
Shubham,19,Male,Urban,No,90,61,3.5,83,6.3,Average
Sahil,18,Male,Urban,Yes,84,72,2.1,75,6.9,Average
Tanvi,19,Female,Rural,Yes,99,83,2.8,66,8.9,Average
Aishwarya,18,Female,Urban,Yes,100,85,3.8,84,6.7,Average
Triveni,17,Female,Rural,No,78,61,2.8,56,6.6,Average
Shruti,19,Female,Rural,Yes,100,87,1.2,97,4.0,Poor
Tejas,17,Male,Rural,No,95,79,3.0,55,8.2,Average
Amit,20,Male,Urban,Yes,86,60,5.4,99,9.6,Good
Omkar,16,Male,Urban,Yes,66,81,4.2,41,8.6,Good
Nikita,20,Female,Rural,No,95,75,2.5,90,6.0,Average
Rutu,19,Female,Rural,No,70,80,1.5,58,5.0,Poor
Kiran,16,Male,Rural,Yes,82,61,4.9,77,6.9,Average
Sagar,17,Male,Rural,No,64,79,0.5,91,9.4,Poor
Triveni,16,Female,Urban,No,89,88,4.8,44,7.7,Average
Vaibhav,18,Male,Rural,No,99,61,2.9,77,6.6,Average
Bhushan,19,Male,Rural,No,91,72,2.7,91,6.0,Average
Gaurav,16,Male,Rural,No,63,86,3.7,62,4.4,Poor
Saurabh,18,Male,Urban,Yes,63,71,2.5,61,6.1,Average
Prachi,19,Female,Rural,No,76,100,4.3,46,6.5,Average
Siddhi,18,Female,Rural,Yes,79,97,4.0,55,5.9,Poor
Sagar,19,Male,Urban,Yes,89,87,3.9,100,5.5,Poor
Rohit,19,Male,Urban,No,71,75,3.2,70,6.6,Average
Bhushan,19,Male,Rural,Yes,66,97,3.7,93,7.6,Average
Amol,20,Male,Urban,Yes,71,87,2.4,73,7.3,Average
Sanket,17,Male,Rural,Yes,81,79,2.1,73,5.7,Poor
Priya,17,Female,Rural,No,80,97,1.6,41,6.0,Poor
Priya,18,Female,Rural,Yes,97,69,3.6,64,5.9,Poor
Vaibhav,19,Male,Rural,No,75,73,4.1,84,5.2,Poor
Pooja,19,Female,Rural,Yes,77,60,3.0,65,7.1,Average
Sagar,20,Male,Urban,No,61,80,1.8,82,7.9,Poor
Amit,18,Male,Urban,No,69,80,2.1,42,7.4,Average
Nikita,20,Female,Rural,No,83,61,1.6,43,8.0,Poor
Shruti,18,Female,Urban,Yes,62,97,3.2,99,5.8,Poor
Mayuri,18,Female,Urban,Yes,94,68,2.8,46,7.1,Average
Omkar,16,Male,Urban,No,64,89,1.9,53,7.6,Poor
Sanjana,20,Female,Rural,Yes,79,90,4.9,66,6.9,Average
Vaibhav,17,Male,Urban,No,72,86,2.4,79,6.1,Average
Sanket,20,Male,Rural,Yes,64,82,1.1,79,6.7,Poor
Pooja,19,Female,Rural,Yes,98,93,2.2,68,6.5,Average
Siddhi,17,Female,Rural,Yes,79,83,1.6,58,6.8,Poor
Mayuri,19,Female,Rural,Yes,89,78,4.5,80,6.8,Average
Sahil,17,Male,Rural,Yes,66,76,4.3,42,8.2,Good
Bhushan,16,Male,Urban,Yes,66,66,2.0,86,7.8,Average
Siddhi,18,Female,Urban,Yes,62,86,4.0,97,6.9,Average
Swanand,20,Male,Rural,Yes,81,62,2.1,99,9.3,Average
Mayuri,16,Female,Urban,Yes,92,77,3.9,46,9.0,Average
Rutu,18,Female,Rural,Yes,69,85,1.7,54,5.3,Poor
Tanvi,16,Female,Urban,No,88,77,5.5,89,7.3,Average
Mrunal,17,Female,Rural,No,99,77,0.9,55,4.6,Poor
Priya,19,Female,Urban,Yes,84,69,5.6,46,6.1,Average
Omkar,20,Male,Urban,No,94,77,2.7,67,5.9,Poor
Omkar,16,Male,Rural,Yes,99,65,3.0,74,6.5,Average
Nikita,20,Female,Rural,No,91,91,5.0,96,7.2,Average
Sahil,18,Male,Urban,No,97,88,5.5,82,5.6,Poor
Aishwarya,17,Female,Rural,Yes,86,83,3.6,90,9.9,Average
Rohit,19,Male,Urban,No,91,73,3.3,100,4.3,Poor
Rutu,20,Female,Rural,No,68,80,0.5,50,5.6,Poor
Akash,19,Male,Rural,No,61,84,1.0,74,4.7,Poor
Chaitanya,17,Male,Urban,Yes,69,93,3.3,83,4.0,Poor
Sagar,19,Male,Urban,Yes,62,93,4.0,79,6.1,Average
Prachi,16,Female,Urban,No,95,67,2.8,89,6.5,Average
Triveni,18,Female,Urban,No,72,70,2.3,90,4.2,Poor
Sanjana,20,Female,Urban,No,66,95,2.6,40,7.7,Average
Saurabh,16,Male,Urban,No,85,89,2.6,90,7.9,Average
Triveni,17,Female,Rural,No,97,81,1.8,94,8.6,Poor
Sayali,17,Female,Rural,Yes,91,62,2.1,85,7.1,Average
Sanjana,17,Female,Urban,No,71,63,4.2,52,6.5,Average
Amit,18,Male,Urban,Yes,74,66,4.5,90,5.2,Poor
Sagar,17,Male,Rural,Yes,64,93,3.5,56,5.4,Poor
Sanket,18,Male,Urban,No,93,96,1.9,96,6.7,Poor
Sanjana,16,Female,Rural,Yes,78,69,2.6,86,7.0,Average
Prachi,20,Female,Rural,No,90,74,3.9,69,9.5,Average
Aishwarya,18,Female,Rural,No,83,62,3.1,98,7.3,Average
Komal,16,Female,Urban,Yes,90,85,4.4,53,9.0,Good
Akash,16,Male,Urban,Yes,99,73,3.9,44,6.4,Average
Amit,19,Male,Urban,Yes,99,99,2.6,40,7.1,Average
Triveni,18,Female,Urban,Yes,91,86,1.6,76,4.2,Poor
Amol,17,Male,Urban,No,93,85,0.6,58,6.6,Poor
Saurabh,18,Male,Rural,Yes,87,97,4.8,100,7.2,Average
Kiran,16,Male,Urban,Yes,97,60,1.5,81,8.4,Poor
Prathamesh,18,Male,Urban,Yes,82,62,2.2,45,8.3,Average
Priya,19,Female,Rural,Yes,60,87,3.2,88,5.0,Poor
Komal,17,Female,Urban,No,69,61,2.6,43,5.6,Poor
Tanvi,20,Female,Rural,No,92,93,2.9,54,6.3,Average
Chaitanya,18,Male,Urban,No,69,82,2.9,81,9.4,Average
Tejas,19,Male,Rural,No,88,73,5.3,40,4.4,Poor
Prathamesh,18,Male,Urban,Yes,68,91,2.4,40,6.6,Average
Snehal,16,Female,Rural,Yes,68,72,4.9,43,7.2,Average
Rohit,17,Male,Urban,Yes,91,89,2.8,66,6.9,Average
Sagar,19,Male,Urban,Yes,70,76,0.5,42,5.7,Poor
Mayuri,19,Female,Urban,No,71,67,0.7,74,6.6,Poor
Amol,19,Male,Rural,Yes,63,94,1.4,51,8.7,Poor
Snehal,18,Female,Urban,Yes,76,76,3.2,57,5.1,Poor
Tejas,16,Male,Rural,Yes,88,100,3.9,78,8.0,Average
Mrunal,18,Female,Rural,Yes,70,62,2.8,62,7.4,Average
Yash,16,Male,Rural,No,85,79,3.0,72,6.1,Average
Rutu,16,Female,Rural,No,86,94,3.4,46,7.6,Average
Rutuja,19,Female,Rural,Yes,88,73,3.2,60,6.1,Average
Sayali,18,Female,Rural,Yes,73,100,2.7,48,8.5,Average
Omkar,19,Male,Rural,No,71,74,1.7,93,8.0,Poor
Akash,17,Male,Urban,Yes,98,80,3.0,93,8.7,Average
Rutuja,17,Female,Urban,No,85,82,2.8,81,8.0,Average
Rutu,20,Female,Urban,No,97,87,3.0,75,8.2,Average
Amol,19,Male,Rural,No,100,92,3.9,83,8.0,Average
Sanket,20,Male,Urban,No,95,60,2.8,68,5.2,Poor
Siddhi,19,Female,Rural,Yes,84,68,1.6,47,8.9,Poor
Akash,20,Male,Rural,No,75,86,1.6,90,7.5,Poor
Prachi,19,Female,Urban,Yes,63,76,1.1,53,7.7,Poor
Omkar,17,Male,Urban,No,66,89,2.4,45,7.0,Average
Triveni,18,Female,Rural,Yes,86,100,4.5,49,7.1,Average
Saurabh,18,Male,Rural,Yes,93,73,2.4,51,7.8,Average
Bhushan,18,Male,Urban,Yes,62,90,4.6,43,5.4,Poor
Sanket,18,Male,Rural,No,67,97,4.0,41,6.5,Average
Triveni,18,Female,Rural,Yes,92,95,2.3,41,6.7,Average
Swanand,18,Male,Rural,Yes,67,85,4.3,64,6.0,Average
Rohit,16,Male,Rural,Yes,76,61,4.9,92,6.2,Average
Aishwarya,16,Female,Rural,Yes,88,85,3.0,46,9.2,Average
Priya,17,Female,Rural,No,95,69,3.0,76,7.9,Average
Chaitanya,19,Male,Urban,No,64,74,0.5,69,8.5,Poor
Amit,20,Male,Urban,No,63,76,3.1,86,4.8,Poor
Nikita,17,Female,Urban,Yes,79,89,1.5,43,7.5,Poor
Amit,20,Male,Rural,No,98,67,0.5,41,8.6,Poor
Gaurav,16,Male,Rural,No,85,82,1.3,85,8.2,Poor
Bhushan,18,Male,Urban,No,100,79,4.8,89,7.4,Average
Sagar,16,Male,Rural,No,100,74,3.0,46,5.0,Poor
Bhushan,18,Male,Rural,No,95,97,2.3,40,6.4,Average
Yash,19,Male,Rural,No,69,60,3.3,95,5.4,Poor
Nikita,16,Female,Rural,Yes,73,91,1.6,53,8.5,Poor
Yash,18,Male,Rural,Yes,73,84,0.7,46,5.8,Poor
Komal,20,Female,Rural,No,88,93,5.2,98,7.3,Average
Prathamesh,19,Male,Rural,No,65,94,1.4,44,9.6,Poor
Sanjana,17,Female,Rural,Yes,76,77,4.5,83,7.9,Average
Swapnil,18,Male,Rural,No,75,94,4.2,91,7.8,Average
Rutuja,19,Female,Urban,Yes,86,81,4.9,100,6.9,Average
Swapnil,16,Male,Rural,No,61,84,4.8,76,7.1,Average
Sayali,19,Female,Urban,Yes,99,64,4.6,61,7.9,Average
Mrunal,19,Female,Rural,No,73,97,3.6,45,7.0,Average
Tejas,17,Male,Urban,Yes,75,89,2.7,63,7.4,Average
Shubham,16,Male,Urban,No,89,79,4.2,78,7.8,Average
Siddhi,19,Female,Rural,Yes,82,70,2.8,89,6.6,Average
Rutu,17,Female,Urban,Yes,60,86,0.6,83,7.6,Poor
Anjali,20,Female,Urban,Yes,81,100,4.7,51,6.0,Average
Snehal,18,Female,Urban,No,87,91,3.7,82,5.0,Poor
Sagar,17,Male,Rural,Yes,88,61,4.6,79,5.6,Poor
Rohit,19,Male,Rural,No,70,98,4.8,51,8.2,Good
Manasi,17,Female,Rural,Yes,76,64,3.1,47,7.9,Average
Swapnil,19,Male,Rural,Yes,66,80,3.9,72,4.0,Poor
Tanvi,19,Female,Rural,Yes,78,73,4.5,65,4.4,Poor
Sagar,16,Male,Rural,No,70,65,2.8,54,4.9,Poor
Sayali,18,Female,Rural,No,67,61,2.5,44,5.2,Poor
Rohit,20,Male,Urban,No,90,77,2.2,71,8.0,Average
Komal,20,Female,Rural,Yes,64,90,2.5,61,6.1,Average
Amit,20,Male,Urban,No,89,90,4.4,55,5.1,Poor
Manasi,17,Female,Urban,Yes,94,86,3.1,69,4.0,Poor
Rutuja,17,Female,Urban,Yes,82,81,4.2,73,8.4,Good
Rutu,16,Female,Urban,No,80,82,2.3,55,6.0,Average
Manasi,20,Female,Rural,Yes,82,60,4.3,73,7.8,Average
Siddhi,18,Female,Urban,Yes,70,64,3.4,57,6.1,Average
Rohit,17,Male,Rural,No,86,90,3.9,73,7.0,Average
Shruti,17,Female,Rural,No,92,78,3.1,98,5.2,Poor
Rutuja,17,Female,Urban,No,93,68,1.4,78,8.1,Poor
Sanket,16,Male,Urban,Yes,99,88,2.6,64,9.2,Average
Shubham,16,Male,Urban,Yes,82,82,5.1,62,7.2,Average
Rutu,19,Female,Rural,Yes,82,73,1.3,83,8.5,Poor
Prathamesh,19,Male,Rural,No,72,99,1.7,61,5.9,Poor
Chaitanya,19,Male,Rural,Yes,81,60,1.5,63,5.6,Poor
Prachi,16,Female,Rural,Yes,61,85,4.3,79,7.5,Average
Saurabh,18,Male,Rural,Yes,72,90,2.9,77,5.4,Poor
Sagar,16,Male,Urban,No,78,94,2.2,61,5.0,Poor
Mrunal,18,Female,Urban,Yes,81,73,3.2,100,6.4,Average
Prathamesh,16,Male,Rural,Yes,61,87,2.7,55,6.7,Average
Chaitanya,16,Male,Urban,No,75,99,3.9,85,6.4,Average
Komal,17,Female,Urban,Yes,65,74,3.0,87,6.1,Average
Neha,18,Female,Rural,No,77,61,1.8,64,9.5,Poor
Nikita,19,Female,Rural,No,98,65,4.1,42,6.5,Average
Sayali,18,Female,Rural,No,83,74,3.4,96,7.8,Average
Swanand,16,Male,Urban,Yes,98,89,3.6,77,9.2,Average
Nikita,19,Female,Urban,No,100,74,1.2,54,5.7,Poor
Prachi,18,Female,Rural,No,72,62,2.1,64,8.0,Average
Chaitanya,19,Male,Urban,No,96,82,2.5,45,7.0,Average
Priya,19,Female,Rural,Yes,91,84,3.9,90,5.8,Poor
Mayuri,20,Female,Urban,No,73,69,4.3,47,6.1,Average
Shruti,17,Female,Urban,Yes,79,71,2.2,94,4.6,Poor
Sayali,19,Female,Urban,No,81,88,4.9,97,8.3,Good
